,Ländergruppierungen,GES,ALT,Value
1607,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,59,43420
1608,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,60,41865
1609,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,61,38760
1610,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,62,34825
1611,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,63,28825
1612,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,64,28825
1613,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,65,24065
1614,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,66,22700
1615,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,67,20965
1616,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,68,21670
1617,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,69,18610
1618,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,70,15435
1619,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,71,13225
1620,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,72,13690
1621,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,73,12865
1622,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,74,16070
1623,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,75,16020
1624,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,76,15720
1625,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,77,15500
1626,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,78,13665
1627,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,79,12190
1628,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,80,10945
1629,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,81,9650
1630,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,82,9630
1631,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,83,8285
1632,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,84,8070
1633,Drittstaaten zu EU-27 (bis 30.06.2013),GESM,85,33935
1634,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,0,29905
1635,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,1,41570
1636,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,2,44430
1637,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,3,46775
1638,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,4,47770
1639,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,5,49315
1640,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,6,49745
1641,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,7,50895
1642,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,8,52395
1643,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,9,49325
1644,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,10,50330
1645,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,11,48170
1646,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,12,48550
1647,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,13,45875
1648,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,14,45000
1649,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,15,44535
1650,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,16,44540
1651,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,17,41415
1652,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,18,40820
1653,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,19,43850
1654,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,20,50750
1655,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,21,53380
1656,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,22,55140
1657,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,23,59870
1658,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,24,67790
1659,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,25,77385
1660,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,26,84795
1661,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,27,90810
1662,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,28,95300
1663,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,29,96120
1664,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,30,95605
1665,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,31,95280
1666,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,32,95710
1667,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,33,95235
1668,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,34,96570
1669,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,35,94475
1670,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,36,94750
1671,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,37,91670
1672,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,38,89545
1673,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,39,88430
1674,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,40,85840
1675,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,41,85125
1676,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,42,83315
1677,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,43,81425
1678,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,44,81070
1679,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,45,76245
1680,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,46,73380
1681,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,47,71080
1682,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,48,69120
1683,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,49,66930
1684,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,50,66215
1685,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,51,64085
1686,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,52,62050
1687,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,53,58905
1688,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,54,57225
1689,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,55,52940
1690,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,56,49295
1691,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,57,43670
1692,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,58,45075
1693,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,59,43730
1694,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,60,41025
1695,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,61,37875
1696,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,62,35950
1697,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,63,32415
1698,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,64,33920
1699,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,65,29480
1700,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,66,27340
1701,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,67,25345
1702,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,68,26900
1703,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,69,26550
1704,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,70,26600
1705,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,71,24755
1706,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,72,25705
1707,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,73,22765
1708,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,74,26320
1709,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,75,23900
1710,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,76,21530
1711,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,77,19495
1712,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,78,16420
1713,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,79,14130
1714,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,80,12080
1715,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,81,10115
1716,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,82,9845
1717,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,83,8880
1718,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,84,8795
1719,Drittstaaten zu EU-27 (bis 30.06.2013),GESW,85,37625
1720,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,0,30785
1721,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,1,42850
1722,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,2,45115
1723,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,3,47785
1724,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,4,48610
1725,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,5,50125
1726,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,6,51035
1727,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,7,52870
1728,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,8,54020
1729,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,9,52025
1730,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,10,52425
1731,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,11,50700
1732,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,12,51380
1733,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,13,49545
1734,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,14,49370
1735,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,15,50530
1736,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,16,54915
1737,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,17,59100
1738,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,18,63605
1739,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,19,64655
1740,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,20,67660
1741,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,21,64855
1742,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,22,69620
1743,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,23,78440
1744,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,24,92780
1745,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,25,109670
1746,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,26,112385
1747,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,27,116375
1748,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,28,115655
1749,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,29,115665
1750,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,30,112895
1751,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,31,109115
1752,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,32,109130
1753,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,33,105540
1754,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,34,106715
1755,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,35,102365
1756,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,36,100120
1757,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,37,94695
1758,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,38,88810
1759,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,39,87015
1760,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,40,81875
1761,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,41,78765
1762,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,42,77135
1763,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,43,74015
1764,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,44,75260
1765,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,45,69895
1766,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,46,66725
1767,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,47,63800
1768,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,48,61185
1769,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,49,59550
1770,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,50,58285
1771,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,51,56015
1772,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,52,54470
1773,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,53,51920
1774,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,54,51265
1775,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,55,48405
1776,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,56,45210
1777,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,57,39825
1778,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,58,42115
1779,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,59,41415
1780,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,60,40240
1781,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,61,37265
1782,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,62,33515
1783,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,63,27700
1784,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,64,27850
1785,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,65,23275
1786,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,66,22115
1787,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,67,20485
1788,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,68,21270
1789,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,69,18245
1790,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,70,15025
1791,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,71,12685
1792,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,72,12500
1793,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,73,11690
1794,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,74,14455
1795,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,75,14115
1796,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,76,13880
1797,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,77,13850
1798,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,78,12265
1799,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,79,11275
1800,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,80,10110
1801,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,81,8945
1802,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,82,8900
1803,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,83,7705
1804,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,84,7575
1805,Drittstaaten zu EU-27 (seit 01.02.2020),GESM,85,32435
1806,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,0,29165
1807,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,1,40310
1808,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,2,42850
1809,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,3,45045
1810,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,4,46050
1811,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,5,47680
1812,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,6,48155
1813,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,7,49405
1814,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,8,50945
1815,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,9,48005
1816,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,10,48935
1817,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,11,46725
1818,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,12,47105
1819,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,13,44475
1820,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,14,43600
1821,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,15,43110
1822,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,16,43155
1823,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,17,40215
1824,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,18,39550
1825,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,19,42385
1826,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,20,49490
1827,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,21,52150
1828,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,22,53735
1829,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,23,58460
1830,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,24,66130
1831,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,25,75310
1832,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,26,82565
1833,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,27,88265
1834,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,28,92785
1835,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,29,93540
1836,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,30,93210
1837,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,31,93120
1838,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,32,93335
1839,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,33,92705
1840,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,34,93895
1841,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,35,91785
1842,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,36,91860
1843,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,37,89075
1844,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,38,86850
1845,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,39,85710
1846,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,40,82985
1847,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,41,82310
1848,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,42,80315
1849,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,43,78345
1850,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,44,77835
1851,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,45,73105
1852,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,46,70245
1853,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,47,67800
1854,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,48,65770
1855,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,49,63465
1856,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,50,62810
1857,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,51,60610
1858,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,52,58680
1859,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,53,55800
1860,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,54,54500
1861,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,55,50300
1862,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,56,46765
1863,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,57,41320
1864,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,58,42790
1865,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,59,41680
1866,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,60,39185
1867,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,61,36180
1868,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,62,34360
1869,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,63,30915
1870,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,64,32520
1871,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,65,28115
1872,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,66,26075
1873,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,67,24100
1874,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,68,25295
1875,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,69,24655
1876,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,70,24310
1877,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,71,22505
1878,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,72,22945
1879,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,73,20295
1880,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,74,23620
1881,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,75,21540
1882,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,76,19660
1883,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,77,17970
1884,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,78,15205
1885,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,79,13280
1886,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,80,11300
1887,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,81,9360
1888,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,82,9180
1889,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,83,8250
1890,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,84,8210
1891,Drittstaaten zu EU-27 (seit 01.02.2020),GESW,85,35680
1892,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,0,30720
1893,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,1,42745
1894,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,2,44990
1895,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,3,47660
1896,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,4,48475
1897,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,5,49975
1898,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,6,50885
1899,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,7,52730
1900,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,8,53865
1901,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,9,51870
1902,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,10,52280
1903,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,11,50520
1904,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,12,51220
1905,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,13,49390
1906,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,14,49235
1907,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,15,50385
1908,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,16,54775
1909,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,17,58970
1910,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,18,63475
1911,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,19,64495
1912,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,20,67390
1913,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,21,64580
1914,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,22,69355
1915,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,23,78090
1916,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,24,92375
1917,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,25,109170
1918,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,26,111780
1919,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,27,115665
1920,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,28,114870
1921,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,29,114745
1922,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,30,111915
1923,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,31,108080
1924,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,32,107940
1925,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,33,104350
1926,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,34,105485
1927,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,35,101260
1928,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,36,98955
1929,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,37,93600
1930,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,38,87745
1931,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,39,86000
1932,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,40,80915
1933,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,41,77800
1934,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,42,76205
1935,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,43,73135
1936,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,44,74320
1937,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,45,69020
1938,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,46,65860
1939,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,47,63035
1940,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,48,60350
1941,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,49,58735
1942,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,50,57430
1943,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,51,55135
1944,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,52,53555
1945,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,53,50975
1946,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,54,50245
1947,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,55,47500
1948,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,56,44225
1949,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,57,38800
1950,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,58,41125
1951,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,59,40395
1952,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,60,39230
1953,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,61,36330
1954,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,62,32580
1955,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,63,26805
1956,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,64,27050
1957,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,65,22515
1958,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,66,21360
1959,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,67,19775
1960,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,68,20590
1961,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,69,17630
1962,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,70,14500
1963,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,71,12165
1964,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,72,12040
1965,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,73,11265
1966,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,74,14020
1967,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,75,13690
1968,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,76,13450
1969,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,77,13450
1970,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,78,11985
1971,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,79,11035
1972,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,80,9870
1973,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,81,8720
1974,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,82,8740
1975,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,83,7580
1976,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,84,7455
1977,Drittstaaten zu EU-28 (bis 31.01.2020),GESM,85,31650
1978,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,0,29115
1979,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,1,40205
1980,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,2,42750
1981,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,3,44900
1982,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,4,45920
1983,Drittstaaten zu EU-28 (bis 31.01.2020),GESW,5,47550
